cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,687,0,4368,4096,8517,5226
1,0,688,0,4368,4096,8451,5257
1,0,689,0,4368,4096,8457,5257
1,0,690,0,4368,4096,8438,5264
1,0,691,0,4368,4096,8590,5252
1,0,692,0,4368,4096,8399,5248
1,0,693,0,4368,4096,8663,5250
1,0,694,0,4368,4096,8587,5271
1,0,695,0,4368,4096,8449,5267
1,0,696,0,4368,4096,8355,5267
1,0,697,0,4368,4096,8449,5256
1,0,698,0,4368,4096,8632,5251
1,0,699,0,4368,4096,8365,5243
1,0,700,0,4368,4096,8385,5266
1,0,701,0,4368,4096,8363,5276
1,0,702,0,4368,4096,8330,5278
1,0,703,0,4368,4096,8272,6542
1,0,704,0,4368,4096,8574,5242
1,0,705,0,4368,4096,8548,5278
1,0,706,0,4368,4096,8423,5288
1,0,707,0,4368,4096,8425,5277
1,0,708,0,4368,4096,8681,5242
1,0,709,0,4368,4096,8493,5288
1,0,710,0,4368,4096,8766,5243
1,0,711,0,4368,4096,8347,5240
1,0,712,0,4368,4096,8370,5249
1,0,713,0,4368,4096,8666,5242
1,0,714,0,4368,4096,8371,5281
1,0,715,0,4368,4096,8570,5269
1,0,716,0,4368,4096,8371,5215
1,0,717,0,4368,4096,8370,5243
1,0,718,0,4368,4096,8478,5247
1,0,719,0,4368,4096,8549,5291
1,0,720,0,4368,4096,8468,5265
1,0,721,0,4368,4096,8757,5320
1,0,722,0,852,4096,8738,6406
1,0,723,0,4368,4096,8403,5280
1,0,724,0,4368,4096,8440,5256
1,0,725,0,4368,4096,8775,5223
1,0,726,0,4368,4096,8403,5277
1,0,727,0,4372,4096,8658,5322
1,0,728,0,4368,4096,8483,5266
1,0,729,0,4368,4096,8604,5265
1,0,730,0,4368,4096,8273,5221
1,0,731,0,4368,4096,8433,5266
1,0,732,0,4368,4096,9525,5261
1,0,733,0,4368,4096,8489,5231
1,0,734,0,4368,4096,8287,5249
1,0,735,0,4368,4096,8289,5252
1,0,736,0,4368,4096,8498,5256
1,0,737,0,4368,4096,8697,5275
1,0,738,0,4368,4096,8440,5275
1,0,739,0,4368,4096,8359,5268
1,0,740,0,4368,4096,8367,5264
1,0,741,0,868,4096,8380,6359
1,0,742,0,4368,4096,8599,5269
1,0,743,0,4368,4096,8291,5271
1,0,744,0,4368,4096,8674,5274
1,0,745,0,4368,4096,8415,5245
1,0,746,0,4368,4096,8730,5249
1,0,747,0,888,4096,9284,6602
1,0,748,0,4368,4096,8712,5274
1,0,749,0,4368,4096,8388,5244
1,0,750,0,4368,4096,8384,5242
1,0,751,0,4368,4096,8436,5267
1,0,752,0,4368,4096,8426,5365
1,0,753,0,4368,4096,8473,5276
1,0,754,0,4368,4096,8508,5281
1,0,755,0,4368,4096,8707,5271
1,0,756,0,4368,4096,8647,5256
1,0,757,0,4368,4096,8457,5254
1,0,758,0,1360,4096,6566,4761
1,0,759,0,4368,4096,8867,5275
1,0,760,0,4368,4096,8551,5270
1,0,761,0,4368,4096,8447,5264
1,0,762,0,4368,4096,10096,5256
1,0,763,0,4368,4096,8561,5267
1,0,764,0,4368,4096,8471,5245
1,0,765,0,4368,4096,8417,5292
1,0,766,0,4368,4096,8680,5243
1,0,767,0,4368,4096,8798,5247
1,0,768,0,4368,4096,8435,5246
1,0,769,0,4368,4096,8725,5270
1,0,770,0,4368,4096,8874,5241
1,0,771,0,4368,4096,8737,5228
1,0,772,0,4368,4096,8544,5240
1,0,773,0,4372,4096,8587,5326
1,0,774,0,4368,4096,8497,5272
1,0,775,0,4368,4096,8453,5241
1,0,776,0,4368,4096,8419,5292
1,0,777,0,4368,4096,8468,5291
1,0,778,0,4368,4096,8516,5249
1,0,779,0,4368,4096,8639,5244
1,0,780,0,4368,4096,8563,5267
1,0,781,0,1040,4096,10689,7677
1,0,782,0,4368,4096,8953,5273
1,0,783,0,4368,4096,8551,5272
1,0,784,0,4368,4096,8491,5271
1,0,785,0,4368,4096,8534,5221
1,0,786,0,4368,4096,8391,5252
1,0,787,0,4368,4096,8485,5222
1,0,788,0,4368,4096,8460,5285
1,0,789,0,4368,4096,8523,5259
1,0,790,0,4368,4096,8527,5251
1,0,791,0,4368,4096,8467,5222
1,0,792,0,4372,4096,8384,6497
1,0,793,0,4368,4096,8542,5256
1,0,794,0,4368,4096,8757,5221
1,0,795,0,4368,4096,8531,5249
1,0,796,0,4368,4096,8449,5289
1,0,797,0,4368,4096,8783,5378
1,0,798,0,4368,4096,8548,5249
1,0,799,0,4368,4096,8455,5256
1,0,800,0,4368,4096,8438,5291
1,0,801,0,4368,4096,8577,5289
1,0,802,0,4368,4096,8448,5256
1,0,803,0,4368,4096,8420,5256
1,0,804,0,4368,4096,8666,5226
1,0,805,0,1052,4096,9754,6793
1,0,806,0,4368,4096,8678,5276
1,0,807,0,4368,4096,8740,5289
1,0,808,0,4368,4096,8364,5271
1,0,809,0,4368,4096,8529,5261
1,0,810,0,4368,4096,8548,5294
1,0,811,0,4368,4096,8589,5251
1,0,812,0,4368,4096,8401,5262
1,0,813,0,4368,4096,8425,5263
1,0,814,0,4368,4096,8449,5279
1,0,815,0,4368,4096,8488,5254
1,0,816,0,4368,4096,8641,5261
1,0,817,0,4368,4096,8546,5252
1,0,818,0,4368,4096,8422,5241
1,0,819,0,4368,4096,8378,5255
1,0,820,0,4368,4096,8477,5248
1,0,821,0,4368,4096,8356,5221
1,0,822,0,4368,4096,8678,5271
1,0,823,0,4368,4096,8308,5297
1,0,824,0,4368,4096,8453,5275
1,0,825,0,732,4096,10089,7825
1,0,826,0,4368,4096,8628,5247
1,0,827,0,4368,4096,8380,5274
1,0,828,0,4368,4096,8295,5243
1,0,829,0,4368,4096,8577,5255
1,0,830,0,4368,4096,8661,5228
1,0,831,0,4368,4096,8613,5287
1,0,832,0,4368,4096,8494,5272
1,0,833,0,4368,4096,8308,5249
1,0,834,0,4368,4096,8705,5258
1,0,835,0,4368,4096,8396,5226
1,0,836,0,4368,4096,8460,5291
1,0,837,0,4368,4096,8540,5272
1,0,838,0,4368,4096,8762,5250
1,0,839,0,4368,4096,8402,5225
1,0,840,0,4368,4096,8812,5283
1,0,841,0,4368,4096,8606,5249
1,0,842,0,4368,4096,8370,5279
1,0,843,0,4368,4096,8477,5253
1,0,844,0,4368,4096,8339,5266
1,0,845,0,4368,4096,8444,5224
1,0,846,0,4368,4096,8446,5277
1,0,847,0,4368,4096,8302,5277
1,0,848,0,4368,4096,8781,5275
1,0,849,0,4368,4096,8594,5229
1,0,850,0,4368,4096,8537,5245
1,0,851,0,4368,4096,8358,5265
1,0,852,0,2044,4096,13455,9473
1,0,853,0,4368,4096,8510,5323
1,0,854,0,4368,4096,8622,5291
1,0,855,0,4368,4096,8338,5290
1,0,856,0,4368,4096,8327,5264
1,0,857,0,4368,4096,8580,5247
1,0,858,0,4368,4096,8392,5248
1,0,859,0,4368,4096,8694,5246
1,0,860,0,4368,4096,8404,5245
1,0,861,0,4368,4096,8366,5245
1,0,862,0,4368,4096,8546,5282
1,0,863,0,4368,4096,8451,5250
1,0,864,0,852,4096,9714,7396
1,0,865,0,4368,4096,8763,5284
1,0,866,0,4368,4096,8479,5278
1,0,867,0,4368,4096,8283,5271
1,0,868,0,4368,4096,8575,5259
1,0,869,0,4368,4096,8656,5228
1,0,870,0,4368,4096,8517,5254
1,0,871,0,4368,4096,8363,5282
1,0,872,0,4368,4096,8543,5262
1,0,873,0,4368,4096,8431,5254
1,0,874,0,4368,4096,8519,5264
1,0,875,0,4368,4096,8368,5252
1,0,876,0,4368,4096,8376,5269
1,0,877,0,4368,4096,8530,5270
1,0,878,0,4368,4096,8364,5271
1,0,879,0,972,4096,9515,7009
1,0,880,0,4368,4096,8495,5290
1,0,881,0,4368,4096,8632,5241
1,0,882,0,4368,4096,8580,5271
1,0,883,0,4368,4096,8384,5252
1,0,884,0,4368,4096,8534,5395
1,0,885,0,4368,4096,8464,5272
1,0,886,0,4368,4096,8536,5249
1,0,887,0,4368,4096,8684,5245
1,0,888,0,4368,4096,8350,5272
1,0,889,0,4368,4096,8508,5439
1,0,890,0,4368,4096,8388,5285
1,0,891,0,4368,4096,8375,5244
1,0,892,0,4368,4096,8289,5272
1,0,893,0,4368,4096,8193,5293
1,0,894,0,4368,4096,8311,5287
1,0,895,0,4368,4096,8289,5271
1,0,896,0,4368,4096,8608,5225
1,0,897,0,4368,4096,8804,5247
1,0,898,0,4368,4096,8376,5243
1,0,899,0,4368,4096,8291,5271
1,0,900,0,4368,4096,8280,5269
1,0,901,0,4368,4096,8648,5254
1,0,902,0,4368,4096,8329,5244
1,0,903,0,4368,4096,8531,5255
1,0,904,0,4368,4096,8559,5274
1,0,905,0,4368,4096,8537,5281
1,0,906,0,4368,4096,8613,5252
1,0,907,0,4368,4096,8511,5245
1,0,908,0,4368,4096,8463,5269
1,0,909,0,4368,4096,8530,5277
1,0,910,0,4368,4096,8378,5266
1,0,911,0,4368,4096,8523,5277
1,0,912,0,4368,4096,8724,5249
1,0,913,0,4368,4096,8180,5252
1,0,914,0,4368,4096,8504,5266
1,0,915,0,4368,4096,8588,5296
1,0,916,0,4368,4096,8482,5268
1,0,917,0,4368,4096,8564,5257
1,0,918,0,4368,4096,8640,5243
1,0,919,0,4368,4096,8425,5273
1,0,920,0,4368,4096,8336,5275
1,0,921,0,4368,4096,25417,6127
1,0,922,0,4368,4096,9809,6146
1,0,923,0,4368,4096,9927,6116
1,0,924,0,4368,4096,9648,6141
1,0,925,0,4368,4096,9654,6113
1,0,926,0,4368,4096,9683,6327
1,0,927,0,4368,4096,9704,6137
1,0,928,0,4368,4096,9889,6145
1,0,929,0,4368,4096,9757,6121
1,0,930,0,4368,4096,9766,6110
1,0,931,0,4368,4096,9759,6136
1,0,932,0,4368,4096,9655,6117
1,0,933,0,4368,4096,9836,6118
1,0,934,0,4368,4096,9682,6328
1,0,935,0,4368,4096,9780,6121
1,0,936,0,4368,4096,9734,6116
1,0,937,0,4368,4096,10094,6119
1,0,938,0,4368,4096,9660,6138
1,0,939,0,4368,4096,9656,6102
1,0,940,0,4368,4096,9723,6090
1,0,941,0,4368,4096,9856,6141
1,0,942,0,4368,4096,10057,6111
1,0,943,0,4368,4096,9988,6168
1,0,944,0,4368,4096,9863,6141
1,0,945,0,4368,4096,9820,6134
1,0,946,0,4368,4096,9928,6110
1,0,947,0,4368,4096,9857,6120
1,0,948,0,4368,4096,9988,6146
1,0,949,0,4368,4096,9772,6158
1,0,950,0,4364,4096,10191,6285
1,0,951,0,4368,4096,10165,6149
1,0,952,0,4368,4096,9774,6115
1,0,953,0,4368,4096,9717,6126
1,0,954,0,4368,4096,22999,5224
1,0,955,0,4368,4096,8580,5269
1,0,956,0,4368,4096,8455,5268
1,0,957,0,4368,4096,8511,5255
1,0,958,0,4368,4096,8606,5255
1,0,959,0,2024,4096,12032,8336
1,0,960,0,4368,4096,8703,5300
1,0,961,0,4368,4096,8536,5239
1,0,962,0,4368,4096,8384,5268
1,0,963,0,4368,4096,8374,5271
1,0,964,0,4368,4096,8379,5239
1,0,965,0,4368,4096,8419,5241
1,0,966,0,4368,4096,8370,5246
1,0,967,0,4368,4096,8439,5283
1,0,968,0,4368,4096,8805,5266
1,0,969,0,4368,4096,8552,6402
1,0,970,0,4368,4096,8565,5234
1,0,971,0,4364,4096,8401,5020
1,0,972,0,4368,4096,8151,4898
1,0,973,0,4368,4096,7942,4904
1,0,974,0,872,4096,8655,6313
1,0,975,0,4368,4096,8008,4925
1,0,976,0,4368,4096,8028,4929
1,0,977,0,4368,4096,8117,4904
1,0,978,0,4368,4096,7925,4914
1,0,979,0,4368,4096,7922,4936
1,0,980,0,4368,4096,7896,4929
1,0,981,0,4368,4096,8235,4923
1,0,982,0,4368,4096,7893,4899
1,0,983,0,4368,4096,7943,4898
1,0,984,0,4368,4096,7935,4912
1,0,985,0,4368,4096,7996,4922
1,0,986,0,1060,4096,10106,7176
1,0,987,0,4368,4096,8033,4897
1,0,988,0,4372,4096,8089,4971
1,0,989,0,4368,4096,8068,4905
1,0,990,0,4368,4096,8054,4921
1,0,991,0,4368,4096,8088,5008
1,0,992,0,4368,4096,7943,4911
1,0,993,0,3412,4096,7459,4841
1,0,994,0,4368,4096,7909,4930
1,0,995,0,4368,4096,7933,4898
1,0,996,0,4368,4096,7902,4907
1,0,997,0,4360,4096,8106,5074
1,0,998,0,4368,4096,8019,4901
1,0,999,0,888,4096,8480,6165
1,0,1000,0,4368,4096,8980,4964
1,0,1001,0,4368,4096,7883,4918
1,0,1002,0,4368,4096,8126,4905
1,0,1003,0,4368,4096,8219,5056
1,0,1004,0,4368,4096,7891,5078
1,0,1005,0,4368,4096,7965,4894
1,0,1006,0,4368,4096,8006,4903
1,0,1007,0,4368,4096,7817,4878
1,0,1008,0,4368,4096,8254,4919
1,0,1009,0,4368,4096,8083,4921
1,0,1010,0,4368,4096,8070,4945
1,0,1011,0,4368,4096,7851,4894
1,0,1012,0,4368,4096,7917,4909
1,0,1013,0,4368,4096,7970,4900
1,0,1014,0,4368,4096,7945,4898
1,0,1015,0,4368,4096,7907,4927
1,0,1016,0,4368,4096,8044,4918
1,0,1017,0,4368,4096,8152,4897
1,0,1018,0,4368,4096,8112,4936
1,0,1019,0,4368,4096,7934,4898
1,0,1020,0,1360,4096,6143,4437
1,0,1021,0,4368,4096,7880,4900
1,0,1022,0,4368,4096,7836,4935
1,0,1023,0,4368,4096,7815,4938
1,0,1024,0,4368,4096,8001,4919
1,0,1025,0,692,4096,9215,6708
1,0,1026,0,4368,4096,7891,4905
1,0,1027,0,4368,4096,7901,4916
1,0,1028,0,4368,4096,8007,4909
1,0,1029,0,656,4096,7710,5897
1,0,1030,0,4368,4096,7893,4915
1,0,1031,0,4368,4096,7750,4914
1,0,1032,0,4368,4096,7928,4943
1,0,1033,0,4368,4096,8013,5040
1,0,1034,0,4368,4096,8349,4900
1,0,1035,0,4368,4096,8043,4946
1,0,1036,0,4368,4096,8417,4902
1,0,1037,0,4368,4096,8486,4937
1,0,1038,0,4368,4096,8088,4903
1,0,1039,0,4368,4096,8093,4876
1,0,1040,0,4368,4096,8367,4904
1,0,1041,0,4368,4096,8294,4902
1,0,1042,0,4368,4096,8311,4929
1,0,1043,0,4368,4096,8138,4882
1,0,1044,0,4368,4096,8022,4896
1,0,1045,0,4368,4096,8284,4901
1,0,1046,0,4368,4096,7997,4921
1,0,1047,0,4368,4096,7846,4934
1,0,1048,0,4368,4096,7915,4876
1,0,1049,0,4368,4096,7870,4901
1,0,1050,0,4368,4096,7963,4904
1,0,1051,0,4368,4096,7840,4921
1,0,1052,0,4368,4096,7899,4898
1,0,1053,0,4368,4096,7830,4937
1,0,1054,0,4368,4096,7840,4893
1,0,1055,0,4368,4096,7902,4914
1,0,1056,0,4368,4096,7828,4904
1,0,1057,0,4368,4096,7823,4923
1,0,1058,0,4368,4096,7801,4923
1,0,1059,0,4368,4096,7900,4897
1,0,1060,0,4368,4096,7987,4913
1,0,1061,0,4368,4096,7840,4898
1,0,1062,0,4368,4096,7881,4905
1,0,1063,0,880,4096,9546,7729
1,0,1064,0,1116,4096,9808,6940
1,0,1065,0,4368,4096,8257,4968
1,0,1066,0,4372,4096,8117,4962
1,0,1067,0,4368,4096,8019,4877
1,0,1068,0,4368,4096,7856,4941
1,0,1069,0,4368,4096,8118,4920
1,0,1070,0,4368,4096,7920,4894
1,0,1071,0,4368,4096,8019,4916
1,0,1072,0,4368,4096,8026,4879
1,0,1073,0,4368,4096,7953,4934
1,0,1074,0,4368,4096,7911,4919
1,0,1075,0,4368,4096,7956,4917
1,0,1076,0,4368,4096,8083,4881
1,0,1077,0,4368,4096,8068,4897
1,0,1078,0,4368,4096,8035,4915
1,0,1079,0,4368,4096,7896,4920
1,0,1080,0,4368,4096,7910,4934
1,0,1081,0,4368,4096,8123,4899
1,0,1082,0,4368,4096,8027,4898
1,0,1083,0,4368,4096,7938,5029
1,0,1084,0,4368,4096,7958,4924
1,0,1085,0,4368,4096,7841,4929
1,0,1086,0,4368,4096,7907,4882
1,0,1087,0,4368,4096,7885,4876
1,0,1088,0,4368,4096,7901,4909
1,0,1089,0,4368,4096,7870,4944
1,0,1090,0,4368,4096,7919,4921
1,0,1091,0,4368,4096,7932,4917
1,0,1092,0,4368,4096,7747,4884
1,0,1093,0,4368,4096,7868,4901
1,0,1094,0,4368,4096,7884,4909
1,0,1095,0,4368,4096,7748,4906
1,0,1096,0,4368,4096,7908,5060
1,0,1097,0,4372,4096,7978,4993
1,0,1098,0,4368,4096,7871,4896
1,0,1099,0,4368,4096,8046,4916
1,0,1100,0,4368,4096,7986,4879
1,0,1101,0,4368,4096,8046,4933
1,0,1102,0,4368,4096,7963,4926
1,0,1103,0,4368,4096,7914,4880
1,0,1104,0,4368,4096,8060,4915
1,0,1105,0,4372,4096,7959,4964
1,0,1106,0,4368,4096,8167,4898
1,0,1107,0,4368,4096,7837,4934
1,0,1108,0,4368,4096,7929,4898
1,0,1109,0,4368,4096,7811,4912
1,0,1110,0,1020,4096,10163,7464
1,0,1111,0,4368,4096,8091,4923
1,0,1112,0,4368,4096,7962,4907
1,0,1113,0,4368,4096,7862,4927
1,0,1114,0,4368,4096,8173,4899
1,0,1115,0,4368,4096,7889,4943
1,0,1116,0,4368,4096,7763,4931
1,0,1117,0,4368,4096,8035,4907
1,0,1118,0,1024,4096,9798,6970
1,0,1119,0,4368,4096,8330,4904
1,0,1120,0,4368,4096,7821,4907
1,0,1121,0,4368,4096,7958,4920
1,0,1122,0,4368,4096,7946,4913
1,0,1123,0,4368,4096,8044,4925
1,0,1124,0,4368,4096,7854,4931
1,0,1125,0,3408,4096,7370,4778
1,0,1126,0,4368,4096,8994,4890
1,0,1127,0,4372,4096,7928,4990
1,0,1128,0,4368,4096,7917,4922
1,0,1129,0,4368,4096,7826,4927
1,0,1130,0,4368,4096,7955,4907
1,0,1131,0,4368,4096,7918,4902
1,0,1132,0,4368,4096,7874,4901
1,0,1133,0,4368,4096,7926,4881
1,0,1134,0,4368,4096,7893,4920
1,0,1135,0,4368,4096,7953,4931
1,0,1136,0,4368,4096,8010,5326
1,0,1137,0,4368,4096,8349,5267
1,0,1138,0,4368,4096,8428,5223
1,0,1139,0,4368,4096,8423,5250
1,0,1140,0,4368,4096,8610,5270
1,0,1141,0,4368,4096,8354,5266
1,0,1142,0,808,4096,8524,6618
1,0,1143,0,4368,4096,8987,5284
1,0,1144,0,4368,4096,8523,5267
1,0,1145,0,4368,4096,8586,5264
1,0,1146,0,4368,4096,8358,5313
1,0,1147,0,4368,4096,8408,5260
1,0,1148,0,4368,4096,8786,5246
1,0,1149,0,4368,4096,8211,5243
1,0,1150,0,4368,4096,8437,5263
1,0,1151,0,4368,4096,8430,5253
1,0,1152,0,4368,4096,8403,5276
1,0,1153,0,4368,4096,8532,5269
1,0,1154,0,4368,4096,8418,5220
1,0,1155,0,4368,4096,8425,5259
1,0,1156,0,4368,4096,8435,6455
1,0,1157,0,4368,4096,8692,5255
1,0,1158,0,4368,4096,8660,5264
1,0,1159,0,4368,4096,8767,5239
1,0,1160,0,4368,4096,8408,5285
1,0,1161,0,4368,4096,8577,5255
1,0,1162,0,4368,4096,8454,5239
1,0,1163,0,4368,4096,8643,5247
1,0,1164,0,344,4096,6674,5188
1,0,1165,0,4368,4096,8628,5261
1,0,1166,0,4368,4096,8440,5256
1,0,1167,0,4368,4096,8467,5247
1,0,1168,0,1360,4096,6853,4766
1,0,1169,0,4368,4096,8523,5242
1,0,1170,0,4368,4096,8451,5278
1,0,1171,0,4368,4096,8363,5430
1,0,1172,0,4368,4096,8693,5271
1,0,1173,0,4368,4096,8348,5275
1,0,1174,0,4368,4096,8543,5371
1,0,1175,0,4368,4096,8555,5241
1,0,1176,0,4368,4096,8577,5249
1,0,1177,0,4368,4096,8469,5269
1,0,1178,0,4368,4096,8432,5243
1,0,1179,0,4368,4096,8361,5257
1,0,1180,0,4368,4096,8364,5372
1,0,1181,0,4368,4096,8379,5276
1,0,1182,0,904,4096,9106,6505
1,0,1183,0,4368,4096,8603,5249
1,0,1184,0,4368,4096,8388,5248
1,0,1185,0,4368,4096,8381,5267
1,0,1186,0,4368,4096,8629,5246
1,0,1187,0,4368,4096,7776,5253
1,0,1188,0,4368,4096,8894,5263
1,0,1189,0,3344,4096,8015,5175
1,0,1190,0,1072,4096,10143,7566
1,0,1191,0,4368,4096,8556,5308
1,0,1192,0,4368,4096,8508,5275
1,0,1193,0,4368,4096,8483,5268
1,0,1194,0,4368,4096,8474,5242
1,0,1195,0,4368,4096,8464,5282
1,0,1196,0,4368,4096,8504,5276
1,0,1197,0,4368,4096,8646,5219
1,0,1198,0,4368,4096,8646,5224
1,0,1199,0,4368,4096,8765,5246
1,0,1200,0,4368,4096,8879,5278
1,0,1201,0,4368,4096,8283,5268
1,0,1202,0,4364,4096,8914,5398
1,0,1203,0,4368,4096,8539,5249
1,0,1204,0,4368,4096,8649,5259
1,0,1205,0,4368,4096,8440,5275
1,0,1206,0,812,4096,9132,6782
1,0,1207,0,4368,4096,8443,5260
1,0,1208,0,4368,4096,8789,5238
1,0,1209,0,900,4096,8410,6469
1,0,1210,0,4368,4096,8408,5259
1,0,1211,0,4368,4096,8497,5238
1,0,1212,0,4368,4096,8377,5276
1,0,1213,0,4368,4096,8719,5267
1,0,1214,0,4368,4096,8334,5245
1,0,1215,0,4368,4096,8472,5225
1,0,1216,0,4368,4096,8388,5250
1,0,1217,0,4372,4096,8309,5303
1,0,1218,0,4368,4096,8540,5234
1,0,1219,0,4368,4096,8882,5279
1,0,1220,0,4368,4096,8564,5281
1,0,1221,0,4368,4096,8521,5272
1,0,1222,0,4368,4096,8436,5254
1,0,1223,0,4368,4096,8570,5249
1,0,1224,0,4368,4096,8538,5223
1,0,1225,0,4368,4096,8457,5281
1,0,1226,0,4368,4096,8362,5294
1,0,1227,0,4368,4096,8318,5262
1,0,1228,0,4368,4096,8536,5227
1,0,1229,0,4368,4096,8430,5369
1,0,1230,0,4368,4096,8460,5444
1,0,1231,0,4368,4096,8500,5262
1,0,1232,0,4368,4096,8375,5276
1,0,1233,0,4368,4096,8256,5249
1,0,1234,0,4368,4096,8413,5243
1,0,1235,0,4368,4096,8468,5248
1,0,1236,0,4368,4096,8402,5270
1,0,1237,0,4368,4096,8349,5281
1,0,1238,0,4368,4096,8593,5245
1,0,1239,0,4368,4096,8718,5230
1,0,1240,0,4368,4096,8868,5221
1,0,1241,0,4368,4096,8455,5269
1,0,1242,0,3992,4096,10418,7551
1,0,1243,0,4368,4096,8357,5273
1,0,1244,0,4368,4096,8657,5251
1,0,1245,0,4368,4096,8537,5245
1,0,1246,0,4368,4096,8316,5248
1,0,1247,0,4368,4096,8273,5230
1,0,1248,0,4368,4096,8726,5289
1,0,1249,0,4368,4096,8746,5410
1,0,1250,0,4368,4096,8393,5277
1,0,1251,0,4368,4096,8469,5241
1,0,1252,0,4368,4096,8623,5251
1,0,1253,0,4368,4096,8817,5263
1,0,1254,0,4368,4096,8573,5249
1,0,1255,0,4368,4096,8436,5281
1,0,1256,0,4372,4096,8647,5344
1,0,1257,0,4368,4096,8312,5279
1,0,1258,0,4368,4096,8454,5251
1,0,1259,0,4368,4096,8327,5260
1,0,1260,0,4368,4096,8313,5243
1,0,1261,0,4364,4096,8403,5354
1,0,1262,0,4368,4096,8636,5271
1,0,1263,0,4368,4096,8567,5266
1,0,1264,0,4368,4096,8418,5256
1,0,1265,0,4368,4096,8386,5224
1,0,1266,0,920,4096,11572,8786
1,0,1267,0,4368,4096,8971,5261
1,0,1268,0,4368,4096,8368,5235
1,0,1269,0,4368,4096,8732,5272
1,0,1270,0,4368,4096,8379,5267
1,0,1271,0,4368,4096,8431,5222
1,0,1272,0,4368,4096,8466,5250
1,0,1273,0,4368,4096,8367,5246
1,0,1274,0,4368,4096,8514,5323
1,0,1275,0,4368,4096,8453,5256
1,0,1276,0,4368,4096,8436,5264
1,0,1277,0,4368,4096,8232,5258
1,0,1278,0,4368,4096,8569,5246
1,0,1279,0,4368,4096,8504,5226
1,0,1280,0,4368,4096,8819,5271
1,0,1281,0,4372,4096,8673,5319
1,0,1282,0,916,4096,8969,6853
1,0,1283,0,4368,4096,8520,5263
1,0,1284,0,4368,4096,8311,5341
1,0,1285,0,4368,4096,8610,5272
1,0,1286,0,4368,4096,8735,5276
1,0,1287,0,4368,4096,8735,5266
1,0,1288,0,4368,4096,8371,5223
1,0,1289,0,4368,4096,8375,5267
1,0,1290,0,4368,4096,8356,5233
1,0,1291,0,4368,4096,8428,5278
1,0,1292,0,4368,4096,8520,5260
1,0,1293,0,904,4096,9960,7331
1,0,1294,0,4368,4096,9084,5273
1,0,1295,0,1028,4096,10703,7605
1,0,1296,0,4368,4096,8721,5274
1,0,1297,0,4368,4096,8459,5226
1,0,1298,0,4368,4096,8439,5258
1,0,1299,0,4368,4096,8431,5248
1,0,1300,0,4368,4096,8519,5222
1,0,1301,0,4368,4096,8420,5284
1,0,1302,0,4368,4096,8645,5272
1,0,1303,0,872,4096,9410,6791
1,0,1304,0,1092,4096,11780,8733
1,0,1305,0,4368,4096,8941,5281
1,0,1306,0,4368,4096,8804,5241
1,0,1307,0,4368,4096,8634,5457
1,0,1308,0,4368,4096,8568,5272
1,0,1309,0,4368,4096,8519,5271
1,0,1310,0,4372,4096,8609,5303
1,0,1311,0,4368,4096,8481,5217
1,0,1312,0,4368,4096,8537,5227
1,0,1313,0,4368,4096,8450,5281
1,0,1314,0,824,4096,9038,6556
1,0,1315,0,4368,4096,8926,5280
1,0,1316,0,852,4096,9063,6630
1,0,1317,0,4368,4096,8646,5249
1,0,1318,0,4368,4096,8449,5251
1,0,1319,0,4368,4096,8715,5258
1,0,1320,0,4368,4096,8730,5440
1,0,1321,0,4368,4096,8377,5276
1,0,1322,0,864,4096,9080,6737
1,0,1323,0,4368,4096,8518,5252
1,0,1324,0,4368,4096,8723,5253
1,0,1325,0,4368,4096,8441,5266
1,0,1326,0,4368,4096,8544,5284
1,0,1327,0,4368,4096,8530,5242
1,0,1328,0,4368,4096,8427,5254
1,0,1329,0,1312,4096,15034,10859
1,0,1330,0,4368,4096,8823,5277
1,0,1331,0,4368,4096,8744,5280
1,0,1332,0,4368,4096,8404,5289
1,0,1333,0,4364,4096,8570,5375
1,0,1334,0,996,4096,9888,7184
1,0,1335,0,4368,4096,8653,5253
1,0,1336,0,4368,4096,9521,5316
1,0,1337,0,4368,4096,8489,5382
1,0,1338,0,4368,4096,8365,5292
1,0,1339,0,4368,4096,8803,5247
1,0,1340,0,4368,4096,8565,5265
1,0,1341,0,1516,4096,15390,11057
1,0,1342,0,1024,4096,12267,8683
1,0,1343,0,876,4096,10727,8178
1,0,1344,0,4368,4096,8440,5286
1,0,1345,0,4368,4096,8480,5287
1,0,1346,0,4368,4096,8515,5266
1,0,1347,0,848,4096,9784,6930
1,0,1348,0,2384,4096,7654,4935
1,0,1349,0,4368,4096,8449,5253
1,0,1350,0,4368,4096,8507,5264
1,0,1351,0,4368,4096,8682,5252
1,0,1352,0,4368,4096,8677,5246
1,0,1353,0,904,4096,10282,7748
1,0,1354,0,4368,4096,8642,5270
1,0,1355,0,4368,4096,8846,5274
1,0,1356,0,4368,4096,8769,5262
1,0,1357,0,940,4096,9727,6945
1,0,1358,0,4368,4096,8975,5278
1,0,1359,0,4368,4096,8355,5256
1,0,1360,0,1072,4096,10305,7319
1,0,1361,0,884,4096,9288,6668
1,0,1362,0,4368,4096,8611,5306
1,0,1363,0,4140,4096,8854,5356
1,0,1364,0,4368,4096,8430,5221
1,0,1365,0,1360,4096,7853,4796
1,0,1366,0,4368,4096,8864,5257
